"lot_id","Block","Lot","Address","ZipCode","latitude","longitude"
"632_59",632,59,"117A CHARLES STREET",10014,40.7346597070499,-74.0066609733876
"632_149",632,149,"547 HUDSON STREET",10014,40.7349259620766,-74.0064156327228
"632_151",632,151,"543 HUDSON STREET",10014,40.7348271513513,-74.0064084065349
"632_7501",632,7501,"545 HUDSON STREET",10014,40.7348765565132,-74.0064156279658
"632_7502",632,7502,"140 PERRY STREET",10014,40.7346623715803,-74.0079274968167
"632_7503",632,7503,"132 PERRY STREET",10014,40.7347008159626,-74.0076640932872
"633_6",633,6,"717 WASHINGTON STREET",10014,40.7353403128743,-74.0081116040797
"633_8",633,8,"338 WEST 11 STREET",10014,40.7353677776762,-74.0078626301484
"633_10",633,10,"332 WEST 11 STREET",10014,40.7353842581324,-74.0076858221007
"633_12",633,12,"330 WEST 11 STREET",10014,40.7354062249922,-74.0075523150043
"633_13",633,13,"326 WEST 11 STREET",10014,40.7354281916972,-74.00741880782
"633_15",633,15,"322 WEST 11 STREET",10014,40.7355077996617,-74.0072600482328
"633_17",633,17,"320 WEST 11 STREET",10014,40.7355187861203,-74.0071409730721
"633_18",633,18,"318 WEST 11 STREET",10014,40.7355187910155,-74.0070615888342
"633_19",633,19,"316 WEST 11 STREET",10014,40.7355764354559,-74.0069858190137
"633_24",633,24,"738 GREENWICH STREET",10014,40.7351647059472,-74.0072527941397
"633_27",633,27,"129 PERRY STREET",10014,40.735134498649,-74.00748733384
"633_28",633,28,"131 PERRY STREET",10014,40.735109787349,-74.0076172317471
"633_30",633,30,"135 PERRY STREET",10014,40.735101544423,-74.0077471314726
"633_31",633,31,"137 PERRY STREET",10014,40.7350905593052,-74.0078373389776
"633_32",633,32,"139 PERRY STREET",10014,40.7350768298599,-74.0079203294252
"633_33",633,33,"141 PERRY STREET",10014,40.7350411435795,-74.0079852754584
"633_34",633,34,"143 PERRY STREET",10014,40.7349780102317,-74.0080430014155
"633_37",633,37,"703 WASHINGTON STREET",10014,40.7350658326845,-74.0081801293144
"633_38",633,38,"733 GREENWICH STREET",10014,40.7351647383431,-74.0067187575585
"633_40",633,40,"737 GREENWICH STREET",10014,40.7352525721326,-74.0066898995346
"633_41",633,41,"739 GREENWICH STREET",10014,40.735299234822,-74.0066574289563
"633_42",633,42,"741 GREENWICH STREET",10014,40.7353458983314,-74.0066105248721
"633_43",633,43,"743 GREENWICH STREET",10014,40.7354062824904,-74.0066177475996
"633_44",633,44,"745 GREENWICH STREET",10014,40.7354639204393,-74.0066502286676
"633_45",633,45,"747 GREENWICH STREET",10014,40.7355215581691,-74.0066863181664
"633_46",633,46,"314 WEST 11 STREET",10014,40.7356011564326,-74.006679109396
"633_47",633,47,"312 WEST 11 STREET",10014,40.735592927576,-74.0065852907304
"633_48",633,48,"310 WEST 11 STREET",10014,40.735590186927,-74.0065131228928
"633_49",633,49,"308 WEST 11 STREET",10014,40.735590190986,-74.0064409553263
"633_50",633,50,"306 WEST 11 STREET",10014,40.735579216784,-74.0063543531996
"633_51",633,51,"304 WEST 11 STREET",10014,40.7355929456889,-74.0062605366681
"633_52",633,52,"302 WEST 11 STREET",10014,40.735678037134,-74.0061847686181
"633_53",633,53,"561 HUDSON STREET",10014,40.7355545234315,-74.0061811487771
"633_54",633,54,"559 HUDSON STREET",10014,40.7354474656269,-74.0064084661943
"633_55",633,55,"557 HUDSON STREET",10014,40.7353980654475,-74.0063110355089
"633_56",633,56,"555 HUDSON STREET",10014,40.7353568941474,-74.0063110316094
"633_58",633,58,"551 HUDSON STREET",10014,40.7352525935194,-74.0063110217306
"633_60",633,60,"113 PERRY STREET",10014,40.7352278815228,-74.0064770038911
"633_7501",633,7501,"744 GREENWICH STREET",10014,40.7353650806055,-74.007130131501
"634_2",634,2,"723 WASHINGTON STREET",10014,40.7358590742806,-74.0080683665179
"634_4",634,4,"727 WASHINGTON STREET",10014,40.7359578853934,-74.0080683784829
"634_6",634,6,"138 BANK STREET",10014,40.7360704121223,-74.008183861048
"634_7",634,7,"136 BANK STREET",10014,40.7360813962406,-74.0081116942982
"634_8",634,8,"134 BANK STREET",10014,40.7360868903035,-74.0080467436726
"634_9",634,9,"132 BANK STREET",10014,40.7360951290827,-74.0079817933651
"634_10",634,10,"130 BANK STREET",10014,40.736051218756,-74.0078987948289
"634_11",634,11,"128 BANK STREET",10014,40.736062202205,-74.0078338448606
"634_12",634,12,"126 BANK STREET",10014,40.7360704406208,-74.0077725029552
"634_13",634,13,"124 BANK STREET",10014,40.7360814247225,-74.0076967277326
"634_14",634,14,"122 BANK STREET",10014,40.7360924090131,-74.0076173440795
"634_15",634,15,"120 BANK STREET",10014,40.7361033937211,-74.007530743588
"634_16",634,16,"110 BANK STREET",10014,40.7361363447122,-74.007314242837
"634_23",634,23,"760 GREENWICH STREET",10014,40.7361912623438,-74.0069497993651
"634_32",634,32,"752 GREENWICH STREET",10014,40.735927763865,-74.0069858558479
"634_33",634,33,"317 WEST 11 STREET",10014,40.7358536480224,-74.0071085334261
"634_34",634,34,"319 WEST 11 STREET",10014,40.7358810906263,-74.0071879210239
"634_35",634,35,"321 WEST 11 STREET",10014,40.7358673609666,-74.00728173777
"634_36",634,36,"323 WEST 11 STREET",10014,40.7358371552581,-74.0074910211887
"634_40",634,40,"331 WEST 11 STREET",10014,40.7358124401212,-74.0076786547098
"634_41",634,41,"333 WEST 11 STREET",10014,40.7358014562739,-74.0077508212398
"634_42",634,42,"335 WEST 11 STREET",10014,40.7357904718908,-74.0078302045242
"634_47",634,47,"337 WEST 11 STREET",10014,40.7357136028675,-74.0080611321328
"634_48",634,48,"311 WEST 11 STREET",10014,40.735842698878,-74.0066069657678
"634_49",634,49,"755 GREENWICH STREET",10014,40.7359113226427,-74.0065203710747
"634_51",634,51,"759 GREENWICH STREET",10014,40.7359936664601,-74.0064987287315
"634_52",634,52,"761 GREENWICH STREET",10014,40.7360485621324,-74.0064879088762
"634_53",634,53,"763 GREENWICH STREET",10014,40.7361089475122,-74.0064734811302
"634_55",634,55,"767 GREENWICH STREET",10014,40.7362214838039,-74.0064482331758
"634_56",634,56,"769 GREENWICH STREET",10014,40.7363148017507,-74.0065131937231
"634_57",634,57,"96 BANK STREET",10014,40.7363202951139,-74.0064446343204
"634_58",634,58,"94 BANK STREET",10014,40.7363202987304,-74.006379682799
"634_59",634,59,"92 BANK STREET",10014,40.736336770234,-74.0063255580945
"634_60",634,60,"581 HUDSON STREET",10014,40.7363614816223,-74.0061667899556
"634_62",634,62,"579 HUDSON STREET",10014,40.7362462010293,-74.0061848213556
"634_63",634,63,"575 HUDSON STREET",10014,40.7361418994438,-74.0062028537152
"634_65",634,65,"571 HUDSON STREET",10014,40.7360156396342,-74.0062244923697
"634_67",634,67,"569 HUDSON STREET",10014,40.7359113378436,-74.0062461330006
"634_7501",634,7501,"765 GREENWICH STREET",10014,40.7361665881367,-74.0064590530919
"635_2",635,2,"735 WASHINGTON STREET",10014,40.7363668530899,-74.0080756448458
"635_3",635,3,"737 WASHINGTON STREET",10014,40.7364244951746,-74.0080431760202
"635_4",635,4,"739 WASHINGTON STREET",10014,40.7364793897288,-74.0080503994997
"635_5",635,5,"745 WASHINGTON STREET",10014,40.736589181859,-74.0080215453053
"635_8",635,8,"747 WASHINGTON STREET",10014,40.7367017199838,-74.0079746491525
"635_9",635,9,"749 WASHINGTON STREET",10014,40.736759355025,-74.0080432164421
"635_11",635,11,"753 WASHINGTON STREET",10014,40.7368718901412,-74.0080396215789
"635_12",635,12,"41 BETHUNE STREET",10014,40.7368142598239,-74.0079024937291
"635_15",635,15,"39 BETHUNE STREET",10014,40.7368142649989,-74.0078267163924
"635_18",635,18,"31 BETHUNE STREET",10014,40.7367758593678,-74.0075127773788
"635_19",635,19,"29 BETHUNE STREET",10014,40.736778609505,-74.0074297835068
"635_20",635,20,"27 BETHUNE STREET",10014,40.7367841041049,-74.0073503983734
"635_21",635,21,"25 BETHUNE STREET",10014,40.73678959865,-74.0072710132271
"635_22",635,22,"23 BETHUNE STREET",10014,40.7367923508596,-74.0071519348937
"635_24",635,24,"19 BETHUNE STREET",10014,40.7367896134405,-74.007032855971
"635_26",635,26,"772 GREENWICH STREET",10014,40.736693559469,-74.0068271648611
"635_33",635,33,"105 BANK STREET",10014,40.7365590537607,-74.0070400484972
"635_34",635,34,"107 BANK STREET",10014,40.7365563045734,-74.0071122168199
"635_35",635,35,"109 BANK STREET",10014,40.736550810813,-74.0071807764105
"635_36",635,36,"111 BANK STREET",10014,40.7365425718044,-74.0072565525509
"635_37",635,37,"113 BANK STREET",10014,40.736526095722,-74.0073756289144
"635_39",635,39,"117 BANK STREET",10014,40.7365151085525,-74.0075019226933
"635_40",635,40,"119 BANK STREET",10014,40.7365178471555,-74.0075957421448
"635_41",635,41,"121 BANK STREET",10014,40.7364958845898,-74.0076642997615
"635_42",635,42,"123 BANK STREET",10014,40.7364931313623,-74.0077905943984
"635_46",635,46,"129 BANK STREET",10014,40.7363531401013,-74.0079204811382
"635_7501",635,7501,"35 BETHUNE STREET",10014,40.7367895729049,-74.0076679419868
"635_7502",635,7502,"131 BANK STREET",10014,40.7363119572709,-74.0080864634447
"635_7503",635,7503,"751 WASHINGTON STREET",10014,40.7368142500809,-74.0080432230687
"636_1",636,1,"388 WEST STREET",10014,40.7326804983139,-74.0099947715443
"636_4",636,4,"391 WEST STREET",10014,40.732834205808,-74.009980361683
"636_5",636,5,"392 WEST STREET",10014,40.7329138043074,-74.0099731571382
"636_7",636,7,"394 WEST STREET",10014,40.733031829989,-74.0099587418438
"636_8",636,8,"177 CHRISTOPHER STREET",10014,40.7329083502879,-74.0095546012792
"636_13",636,13,"1 WEEHAWKEN STREET",10014,40.7331361591801,-74.0096231906082
"636_14",636,14,"300 WEST 10 STREET",10014,40.7330593201096,-74.0094535921701
"636_22",636,22,"650 WASHINGTON STREET",10014,40.7330236792276,-74.0089412171232
"636_33",636,33,"171 CHRISTOPHER STREET",10014,40.7328287826502,-74.0091829423021
"636_34",636,34,"173 CHRISTOPHER STREET",10014,40.7328095598131,-74.0093020111695
"636_37",636,37,"179 CHRISTOPHER STREET",10014,40.7327107345367,-74.0094751920502
"636_38",636,38,"181 CHRISTOPHER STREET",10014,40.7327244511504,-74.0095617913567
"636_39",636,39,"183 CHRISTOPHER STREET",10014,40.7327107201555,-74.0096483867245
"636_40",636,40,"185 CHRISTOPHER STREET",10014,40.7326860103831,-74.0097313722316
"636_41",636,41,"396 WEST STREET",10014,40.7333227838584,-74.0098433211499
"636_43",636,43,"398 WEST STREET",10014,40.7334161048805,-74.0098505514567
"636_44",636,44,"399 WEST STREET",10014,40.7334792357659,-74.0098325194692
"636_45",636,45,"400 WEST STREET",10014,40.7335423669553,-74.0098108791801
"636_46",636,46,"401 WEST STREET",10014,40.7336301993911,-74.00980728384
"636_49",636,49,"403 WEST STREET",10014,40.7337509676435,-74.0098181264512
"636_60",636,60,"666 WASHINGTON STREET",10014,40.7337126296592,-74.0087175964159
"636_70",636,70,"150 CHARLES STREET",10014,40.7336302462437,-74.0092407851089
"636_7501",636,7501,"296 WEST 10 STREET",10014,40.7330785431026,-74.0093345229001
"636_7502",636,7502,"3 WEEHAWKEN STREET",10014,40.7330455828943,-74.0096159610463
"637_17",637,17,"164 PERRY STREET",10014,40.7345030820048,-74.0091903896828
"637_18",637,18,"162 PERRY STREET",10014,40.7345140667563,-74.0091182247964
"637_19",637,19,"160 PERRY STREET",10014,40.734525051179,-74.0090496682068
"637_20",637,20,"158 PERRY STREET",10014,40.7345360358422,-74.0089775032734
"637_21",637,21,"156 PERRY STREET",10014,40.7345470204602,-74.0089053383161
"637_25",637,25,"154 PERRY STREET",10014,40.7345799724071,-74.0087104932434
"637_30",637,30,"688 WASHINGTON STREET",10014,40.7342753011892,-74.0087573614087
"637_36",637,36,"151 CHARLES STREET",10014,40.7342121455594,-74.0090965336585
"637_40",637,40,"159 CHARLES STREET",10014,40.7341791932487,-74.0092877691628
"637_41",637,41,"161 CHARLES STREET",10014,40.7341682078037,-74.0093671502612
"637_51",637,51,"423 WEST STREET",10014,40.7350766961979,-74.009670379422
"637_54",637,54,"372 WEST 11 STREET",10014,40.7351782608144,-74.0095657518368
"637_55",637,55,"370 WEST 11 STREET",10014,40.7351343519207,-74.0094791450452
"637_63",637,63,"354 WEST 11 STREET",10014,40.73522497903,-74.0088476951876
"637_66",637,66,"702 WASHINGTON STREET",10014,40.7351206929348,-74.0086564386351
"637_77",637,77,"161 PERRY STREET",10014,40.7348983282477,-74.0091687941524
"637_81",637,81,"167 PERRY STREET",10014,40.7348982977577,-74.0095440616
"637_7501",637,7501,"155 PERRY STREET",10014,40.7349312842847,-74.0089270397285
"637_7502",637,7502,"366 WEST 11 STREET",10014,40.735161815329,-74.0092842977739
"637_7503",637,7503,"374 WEST 11 STREET",10014,40.7351727592279,-74.0097100852769
"637_7504",637,7504,"176 PERRY STREET",10014,40.7344179516966,-74.0097135835975
"637_7505",637,7505,"165 CHARLES STREET",10014,40.7341050500727,-74.0097099296858
"637_7506",637,7506,"163 CHARLES STREET",10014,40.7341544772541,-74.0094501392449
"637_7507",637,7507,"360 WEST 11 STREET",10014,40.7352002639418,-74.0090064596241
"637_7508",637,7508,"166 PERRY STREET",10014,40.7344756196347,-74.0093744101127
"638_1",638,1,"427 WEST STREET",10014,40.7355433201693,-74.0094792032256
"638_4",638,4,"433 WEST STREET",10014,40.7357821014268,-74.0096271811339
"638_19",638,19,"720 WEST 11 STREET",10014,40.7358260813824,-74.0088297330496
"638_7501",638,7501,"164 BANK STREET",10014,40.7358287795365,-74.0094179011843
"638_7502",638,7502,"359 WEST 11 STREET",10014,40.7356147154574,-74.0090858999975
"639_1",639,1,"445 WEST STREET",10014,40.7365287190825,-74.009075199345
"640_12",640,12,"380 WEST 12 STREET",10014,40.7373603949079,-74.0088732380656
"640_21",640,21,"756 WASHINGTON STREET",10014,40.737234166984,-74.0084654644418
"640_34",640,34,"755 WASHINGTON STREET",10014,40.7371628386943,-74.0079710958781
"640_38",640,38,"763 WASHINGTON STREET",10014,40.7373412481138,-74.0079639002752
"640_39",640,39,"765 WASHINGTON STREET",10014,40.7373961434148,-74.0079602983604
"640_40",640,40,"767 WASHINGTON STREET",10014,40.7374482932143,-74.0079675215487
"640_41",640,41,"356 WEST 12 STREET",10014,40.7372534310421,-74.0077437732054
"640_44",640,44,"354 WEST 12 STREET",10014,40.7373632352651,-74.0075308859794
"640_47",640,47,"344 WEST 12 STREET",10014,40.737363251962,-74.0072710758271
"640_50",640,50,"340 WEST 12 STREET",10014,40.7373632627675,-74.0070978690588
"640_51",640,51,"338 WEST 12 STREET",10014,40.7373605233201,-74.0070112653858
"640_52",640,52,"336 WEST 12 STREET",10014,40.7373605285601,-74.0069246620051
"640_53",640,53,"334 WEST 12 STREET",10014,40.7374126838194,-74.0068416724536
"640_54",640,54,"332 WEST 12 STREET",10014,40.7374126880843,-74.0067695029132
"640_55",640,55,"330 WEST 12 STREET",10014,40.737412692304,-74.0066973333728
"640_56",640,56,"328 WEST 12 STREET",10014,40.7374126968934,-74.0066179468784
"640_57",640,57,"790 GREENWICH STREET",10014,40.7371793847487,-74.0067586538168
"640_64",640,64,"20 BETHUNE STREET",10014,40.7371354516232,-74.0070437178605
"640_66",640,66,"24 BETHUNE STREET",10014,40.7371381901517,-74.0071447550909
"640_67",640,67,"26 BETHUNE STREET",10014,40.7371381865553,-74.0072024904853
"640_68",640,68,"28 BETHUNE STREET",10014,40.737138182247,-74.0072710512662
"640_69",640,69,"30 BETHUNE STREET",10014,40.7371381781277,-74.0073360035849
"640_70",640,70,"32 BETHUNE STREET",10014,40.7371381742037,-74.0073973474414
"640_71",640,71,"34 BETHUNE STREET",10014,40.7371381700132,-74.0074622997601
"640_72",640,72,"36 BETHUNE STREET",10014,40.737138165078,-74.0075380774652
"640_73",640,73,"38 BETHUNE STREET",10014,40.7371381593767,-74.0076246805568
"640_7501",640,7501,"400 WEST 12 STREET",10014,40.7372533059897,-74.0094217110038
"641_1",641,1,"489 WEST STREET",10014,40.7376677597751,-74.0094686799904
"641_5",641,5,"497 WEST STREET",10014,40.7379889072901,-74.0093279938066
"641_10",641,10,"128 JANE STREET",10014,40.737972474984,-74.0088697110707
"641_17",641,17,"100 JANE STREET",10014,40.7378599694932,-74.0084799779568
"641_36",641,36,"777 WASHINGTON STREET",10014,40.7379835249108,-74.0078954153924
"641_39",641,39,"92 JANE STREET",10014,40.7379807947985,-74.0076789046002
"641_42",641,42,"86 JANE STREET",10014,40.7379698314231,-74.0074407418604
"641_43",641,43,"84 JANE STREET",10014,40.7379698369861,-74.0073541376879
"641_44",641,44,"82 JANE STREET",10014,40.7379671000031,-74.0072314481455
"641_46",641,46,"80 JANE STREET",10014,40.7379671060798,-74.0071340184554
"641_47",641,47,"78 JANE STREET",10014,40.7379671091982,-74.0070834993568
"641_48",641,48,"76 JANE STREET",10014,40.7379671125148,-74.0070293717511
"641_49",641,49,"74 JANE STREET",10014,40.7379671153686,-74.0069824611596
"641_50",641,50,"72 JANE STREET",10014,40.7379671184205,-74.0069319420609
"641_51",641,51,"70 JANE STREET",10014,40.7379616321611,-74.0068778138886
"641_52",641,52,"812 GREENWICH STREET",10014,40.7380000686979,-74.0067082179402
"641_58",641,58,"802 GREENWICH STREET",10014,40.737774999423,-74.0067009782871
"641_59",641,59,"337 WEST 12 STREET",10014,40.7377146063803,-74.006845311949
"641_60",641,60,"339 WEST 12 STREET",10014,40.7377365607372,-74.0069066586124
"641_61",641,61,"341 WEST 12 STREET",10014,40.7377365568235,-74.0069716115144
"641_62",641,62,"343 WEST 12 STREET",10014,40.7377365522112,-74.0070473899001
"641_63",641,63,"345 WEST 12 STREET",10014,40.737736545087,-74.0071628617259
"641_65",641,65,"349 WEST 12 STREET",10014,40.7377392773242,-74.0073613292297
"641_75",641,75,"361 WEST 12 STREET",10014,40.7377529679326,-74.0078629116128
"641_7501",641,7501,"88 JANE STREET",10014,40.7378517993159,-74.0075598092066
"641_7502",641,7502,"495 WEST STREET",10014,40.7377940192765,-74.00945787244
"641_7503",641,7503,"385 WEST 12 STREET",10014,40.7377446605361,-74.0088696807442
"641_7504",641,7504,"397 WEST 12 STREET",10014,40.7377583588274,-74.0091944471869
"642_1",642,1,"113 JANE STREET",10014,40.738296319837,-74.0093244283191
"642_4",642,4,"114 HORATIO STREET",10014,40.7385460931601,-74.0093136376585
"642_12",642,12,"110 HORATIO STREET",10014,40.7385763115219,-74.0089852647364
"642_38",642,38,"783 WASHINGTON STREET",10014,40.7382360391447,-74.0079387475744
"642_39",642,39,"785 WASHINGTON STREET",10014,40.7383101477035,-74.0079351478786
"642_42",642,42,"92 HORATIO STREET",10014,40.7385187548035,-74.007848567836
"642_45",642,45,"88 HORATIO STREET",10014,40.7385736643979,-74.0076320619089
"642_46",642,46,"86 HORATIO STREET",10014,40.7385736701048,-74.0075454569515
"642_47",642,47,"84 HORATIO STREET",10014,40.7385736759801,-74.0074552434542
"642_48",642,48,"82 HORATIO STREET",10014,40.738573681092,-74.0073758555766
"642_49",642,49,"80 HORATIO STREET",10014,40.7385764306726,-74.0073000765395
"642_50",642,50,"76 HORATIO STREET",10014,40.7386203550922,-74.0071665652815
"642_52",642,52,"72 HORATIO STREET",10014,40.7385737053928,-74.0069861332679
"642_55",642,55,"830 GREENWICH STREET",10014,40.7386615552393,-74.006686633271
"642_56",642,56,"828 GREENWICH STREET",10014,40.7385984259412,-74.0066866269356
"642_57",642,57,"822 GREENWICH STREET",10014,40.738477654536,-74.0067263086973
"642_62",642,62,"820 GREENWICH STREET",10014,40.7382937559286,-74.0067298986572
"642_63",642,63,"71 JANE STREET",10014,40.7383239362168,-74.0069319791835
"642_64",642,64,"73 JANE STREET",10014,40.7383239318501,-74.0070041497109
"642_65",642,65,"75 JANE STREET",10014,40.7383239272164,-74.0070799287646
"642_66",642,66,"77 JANE STREET",10014,40.7383239227569,-74.0071520992919
"642_67",642,67,"79 JANE STREET",10014,40.7383239180258,-74.0072278783456
"642_68",642,68,"81 JANE STREET",10014,40.7383239132449,-74.0073036573993
"642_69",642,69,"83 JANE STREET",10014,40.7383239079514,-74.0073866535058
"642_70",642,70,"85 JANE STREET",10014,40.7383238997813,-74.0075129519285
"642_72",642,72,"89 JANE STREET",10014,40.7382717363707,-74.0077114148429
"642_150",642,150,"78 HORATIO STREET",10014,40.7384995857743,-74.0071701608275
"642_7501",642,7501,"111 JANE STREET",10014,40.7383265354061,-74.0090321418978
"642_7502",642,7502,"99 JANE STREET",10014,40.7384418484144,-74.0085955250626
"643_1",643,1,"521 WEST STREET",10014,40.7390593725083,-74.0091801924568
"643_27",643,27,"99 HORATIO STREET",10014,40.7389413919421,-74.0086136323064
"643_36",643,36,"799 WASHINGTON STREET",10014,40.7388783195327,-74.0078161331835
"643_38",643,38,"807 WASHINGTON STREET",10014,40.7390155578654,-74.0078053235912
"643_43",643,43,"809 WASHINGTON STREET",10014,40.7391830036273,-74.0075671773943
"643_49",643,49,"52 GANSEVOORT STREET",10014,40.7391775477568,-74.007036716599
"643_54",643,54,"842 GREENWICH STREET",10014,40.7392050150818,-74.0067047306818
"643_57",643,57,"838 GREENWICH STREET",10014,40.739048563803,-74.0067119320696
"643_59",643,59,"832 GREENWICH STREET",10014,40.7389168165493,-74.0066974845638
"643_62",643,62,"65 HORATIO STREET",10014,40.7388591687012,-74.0068346038734
"643_63",643,63,"67 HORATIO STREET",10014,40.7389387602509,-74.0069392602688
"643_64",643,64,"69 HORATIO STREET",10014,40.7389387552201,-74.0070222571411
"643_65",643,65,"71 HORATIO STREET",10014,40.7389387503519,-74.0071016454538
"643_66",643,66,"73 HORATIO STREET",10014,40.7389387452041,-74.0071846423261
"643_69",643,69,"79 HORATIO STREET",10014,40.7389387291685,-74.0074372415026
"643_70",643,70,"81 HORATIO STREET",10014,40.7389359790268,-74.007520238065
"643_71",643,71,"83 HORATIO STREET",10014,40.7389359735772,-74.0076032349339
"643_7501",643,7501,"77 HORATIO STREET",10014,40.7389387372555,-74.0073109419143
"644_1",644,1,"555 WEST STREET",10014,40.7400914469602,-74.0085596516546
"644_5",644,5,"93 GANSEVOORT STREET",10014,40.7395754085013,-74.0088915760236
"644_10",644,10,"820 WASHINGTON STREET",10014,40.7397264040515,-74.0084369122775
"644_30",644,30,"817 WASHINGTON STREET",10014,40.7395947031852,-74.0077656968897
"644_33",644,33,"823 WASHINGTON STREET",10014,40.7397319424704,-74.0077404526669
"644_36",644,36,"829 WASHINGTON STREET",10014,40.7398856436888,-74.0078126427426
"644_37",644,37,"831 WASHINGTON STREET",10014,40.7399487744422,-74.0077909984589
"644_38",644,38,"833 WASHINGTON STREET",10014,40.7400585659674,-74.0077693595752
"644_40",644,40,"36 LITTLE WEST 12 ST",10014,40.7399515288682,-74.0076466541992
"644_41",644,41,"32 LITTLE WEST 12 ST",10014,40.7399295770469,-74.0075528277326
"644_43",644,43,"22 LITTLE WEST 12 ST",10014,40.7397539260184,-74.007350726006
"644_48",644,48,"14 LITTLE WEST 12 ST",10014,40.7397237502626,-74.0070872947158
"644_51",644,51,"12 LITTLE WEST 12 ST",10014,40.7396633749528,-74.0069357271383
"644_53",644,53,"8 LITTLE WEST 12 ST",10014,40.7396222092894,-74.0068418993387
"644_54",644,54,"7 9 AVENUE",10014,40.7396359438344,-74.0066578622792
"644_55",644,55,"5 9 AVENUE",10014,40.7395865362117,-74.0066939432898
"644_56",644,56,"3 9 AVENUE",10014,40.7395343825583,-74.0067516755213
"644_60",644,60,"57 GANSEVOORT STREET",10014,40.7395480850416,-74.0071053189935
"644_63",644,63,"67 GANSEVOORT STREET",10014,40.7395974675097,-74.0074697923917
"644_64",644,64,"69 GANSEVOORT STREET",10014,40.739597461623,-74.0075600072752
"645_1",645,1,"20 10 AVENUE",10014,40.740714500413,-74.008628296161
"645_2",645,2,"10 AVENUE",10014,40.7409066294762,-74.0086752337038
"645_5",645,5,"28 10 AVENUE",10014,40.7410822978863,-74.0086175177645
"645_8",645,8,"32 10 AVENUE",10014,40.7411948420637,-74.008491228455
"645_11",645,11,"848 WASHINGTON STREET",10014,40.7408106214821,-74.0078632724608
"645_21",645,21,"51 LITTLE WEST 12 ST",10014,40.7406953123276,-74.0082854714671
"645_22",645,22,"53 LITTLE WEST 12 ST",10014,40.7407254991149,-74.0083612570068
"645_23",645,23,"55 LITTLE WEST 12 ST",10014,40.7407584303391,-74.008440651621
"645_25",645,25,"837 WASHINGTON STREET",10014,40.7406295015136,-74.0073544312568
"645_29",645,29,"416 WEST 13 STREET",10014,40.740341314449,-74.0071667503921
"645_33",645,33,"414 WEST 13 STREET",10014,40.7403797647745,-74.0067734130149
"645_35",645,35,"408 WEST 13 STREET",10014,40.7403358559023,-74.0066507149489
"645_38",645,38,"406 WEST 13 STREET",10014,40.7403166506835,-74.0065099762935
"645_39",645,39,"402 WEST 13 STREET",10014,40.7402782294285,-74.0064161481014
"645_44",645,44,"21 9 AVENUE",10014,40.7402068752143,-74.0062465356966
"645_49",645,49,"19 9 AVENUE",10014,40.7399927691888,-74.006524379115
"645_51",645,51,"13 LITTLE WEST 12 ST",10014,40.7400805836672,-74.0068275119227
"645_62",645,62,"39 LITTLE WEST 12 ST",10014,40.7404291149083,-74.0076575349322
"646_1",646,1,"40 10 AVENUE",10014,40.7415873662261,-74.0081484516819
"646_14",646,14,"446 WEST 14 STREET",10014,40.741573680212,-74.0075963185402
"646_18",646,18,"440 WEST 14 STREET",10014,40.7414886063154,-74.0073906130662
"646_19",646,19,"860 WASHINGTON STREET",10014,40.7412827306188,-74.0076865025339
"646_27",646,27,"428 WEST 14 STREET",10014,40.7411812150242,-74.007058580303
"646_29",646,29,"426 WEST 14 STREET",10014,40.7412553361561,-74.0068456757313
"646_30",646,30,"420 WEST 14 STREET",10014,40.7412059376534,-74.0067265841338
"646_32",646,32,"418 WEST 14 STREET",10014,40.7411208615854,-74.0065317069393
"646_37",646,37,"410 WEST 14 STREET",10014,40.7409891311023,-74.0062141310002
"646_38",646,38,"402 WEST 14 STREET",10014,40.7409040543531,-74.0060156464281
"646_43",646,43,"400 WEST 14 STREET",10014,40.7408025107515,-74.0057774656583
"646_49",646,49,"405 WEST 13 STREET",10014,40.7407091601871,-74.0063295818662
"646_56",646,56,"419 WEST 13 STREET",10014,40.7409040110009,-74.0067951183078
"646_57",646,57,"421 WEST 13 STREET",10014,40.7409726203032,-74.0069539067784
"646_7501",646,7501,"415 WEST 13 STREET",10014,40.7408052168316,-74.006502806709
"646_7502",646,7502,"450 WEST 14 STREET",10014,40.7416752202864,-74.007830896131
"646_7503",646,7503,"29 9 AVENUE",10014,40.7405911508166,-74.0060517046682
"651_1",651,1,"427 GANSEVOORT STREET",10014,40.7399978860795,-74.0113310575402
"651_7",651,7,"PIER 54",10014,40.7416090896544,-74.0109740698287
"651_13",651,13,"503 WEST STREET",10014,40.7382549252123,-74.0117637838503
"651_56",651,56,"PIER 56",10014,40.7425972142635,-74.0108226647572
"651_105",651,105,"20 BLOOMFIELD STREET",10014,40.7408734061248,-74.0118833321058
"654_31",654,31,"500 WEST 14 STREET",10014,40.7420264965228,-74.008559900259
"656_1",656,1,"PIER 40",10014,40.7293508063525,-74.0130358502845
"656_7",656,7,"PIER 45",10014,40.7330617757627,-74.0124881235702
"662_2",662,2,"MARGINAL STREET",10011,40.749881834477,-74.0102102922961
"662_3",662,3,"25 11 AVENUE",10011,40.7435633838723,-74.0106351635763
"662_7",662,7,"MARGINAL STREET",10011,40.7445597456188,-74.0104440528276
"662_10",662,10,"163 12 AVENUE",10001,40.7510374073661,-74.0098170649677
"662_11",662,11,"111A 11 AVENUE",10011,40.7456164910727,-74.010256554577
